"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"US1MIIH0046","MASON 3.4 S, MI US","2021-07-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-07-17",,,,,"1.48",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-07-23",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-07-26",,"    3","0.58",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-07-29",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-02",,"    3","0.41",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-07",,,,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-10",,,,,"0.39",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-12",,,,,"1.32",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-25",,,,,"0.75",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-30",,"    4","0.26",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-08-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-05",,,,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-08",,,,,"0.13",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-09",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-15",,,,,"0.32",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-22",,,,,"0.85",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-23",,,,,"1.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-09-24",,,,,"0.38",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-10-05",,,,,"1.08",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-10-08",,,,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-10-09",,,,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-10-10",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1MIIH0046","MASON 3.4 S, MI US","2021-10-16",,,,,"0.85",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2020-07-20",,,,,"0.39",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2020-08-29",,,,,"1.72",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2020-09-02",,,,,"0.97",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2020-09-07",,,,,"0.22",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-06-27",,"    3","4.07",,,,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-06-28",,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-06-29",,,,,"0.37",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-06-30",,,,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-08",,,,,"0.65",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-12",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-14",,,,,"0.36",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-17",,,,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-24",,,,,"0.48",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-25",,,,,"0.50",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-07-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-08-12",,,,,"3.66",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-08-25",,,,,"0.38",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-08",,,,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-14",,,,,"1.10",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-16",,"    2","0.22",,,,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-22",,,,,"0.91",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-24",,,,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-09-25",,,,,"0.28",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-10-03",,,,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1MICT0010","BATH TOWNSHIP 1.6 SW, MI US","2021-10-04",,,,,"0.81",,,,,,,,,,,,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-01",,,,,"0.05","1.0",,,,,,,,,"0.1",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-02",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-03",,,,,"0.00","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-04",,,,,"0.00","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-05",,,,,"0.00","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-06",,,,,"0.01","0.1",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-07",,,,,"0.00","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-08",,,,,"0.07","1.2",,,,,,,,,"0.1",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-09",,,,,"0.00","0.1",,,,,,,,,"0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-10",,,,,"0.00","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-11",,,,,"1.96","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-12",,,,,"0.77","1.3",,,,,,,,,"0.5",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-13",,,,,"0.02","0.1",,,,,,,,,"0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-14",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,,
"US1MICT0001","LAINGSBURG 5.0 SW, MI US","2020-01-15",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,,
